date,Ta_Avg（℃）,RH-Avg（%）,TC_10cm℃,TC_20cm℃,TC_30cm℃,OT1,OT,OT3,EC_10cmds/m,EC_20cmds/m,EC_30cmds/m
2022-07-21 22:00:00,25.4,93.9,28.26,28.43,27.53,24.14,43.11,47.35,0.156,0.477,0.36
2022-07-21 22:30:00,25.28,93.9,27.98,28.29,27.5,23.84,42.87,47.36,0.158,0.479,0.36
2022-07-21 23:00:00,25.49,92.8,27.7,28.15,27.5,23.91,42.81,47.02,0.156,0.477,0.356
2022-07-21 23:30:00,25.33,92.9,27.46,28.05,27.5,23.99,42.91,47.15,0.157,0.477,0.359
2022-07-22 00:00:00,24.91,93.6,27.26,27.91,27.46,24.32,42.99,47.39,0.157,0.476,0.36
2022-07-22 00:30:00,24.46,95.3,27.06,27.81,27.43,23.57,42.91,47.41,0.157,0.474,0.359
2022-07-22 01:00:00,24.24,95.8,26.85,27.67,27.4,23.62,42.8,47.29,0.156,0.478,0.359
2022-07-22 01:30:00,23.97,96.1,26.65,27.57,27.36,24.05,42.7,47.41,0.157,0.477,0.359
2022-07-22 02:00:00,23.8,96.5,26.49,27.43,27.33,24.09,42.75,47.03,0.156,0.475,0.358
2022-07-22 02:30:00,23.72,96.6,26.32,27.33,27.29,23.72,42.64,46.9,0.154,0.475,0.357
2022-07-22 03:00:00,23.61,96.7,26.16,27.23,27.23,23.98,42.76,47.37,0.155,0.477,0.358
2022-07-22 03:30:00,23.5,96.9,25.99,27.12,27.19,23.97,42.86,46.99,0.157,0.476,0.358
2022-07-22 04:00:00,23.48,97.0,25.86,26.99,27.16,23.85,42.84,46.97,0.156,0.475,0.358
2022-07-22 04:30:00,23.33,97.2,25.73,26.89,27.09,24.0,42.77,46.98,0.158,0.477,0.36
2022-07-22 05:00:00,23.25,97.4,25.6,26.79,27.06,23.36,42.63,47.15,0.155,0.476,0.359
2022-07-22 05:30:00,23.1,97.5,25.51,26.69,26.99,23.93,42.38,47.38,0.152,0.474,0.36
2022-07-22 06:00:00,23.13,97.6,25.38,26.62,26.92,23.34,42.74,47.05,0.154,0.475,0.361
2022-07-22 06:30:00,23.95,97.8,25.28,26.52,26.89,23.58,42.56,46.83,0.154,0.474,0.359
2022-07-22 07:00:00,25.02,95.8,25.25,26.42,26.82,23.59,42.72,46.87,0.155,0.476,0.358
2022-07-22 07:30:00,25.89,92.5,25.35,26.36,26.79,23.69,42.89,47.1,0.156,0.475,0.359
2022-07-22 08:00:00,26.55,90.6,25.57,26.29,26.72,23.96,42.64,46.97,0.154,0.476,0.358
2022-07-22 08:30:00,27.63,86.9,25.86,26.29,26.69,24.15,42.69,47.42,0.155,0.476,0.359
2022-07-22 09:00:00,28.3,85.1,26.32,26.26,26.62,24.02,42.92,47.08,0.156,0.477,0.358
2022-07-22 09:30:00,28.4,85.6,26.96,26.32,26.59,23.84,42.88,47.3,0.152,0.473,0.357
2022-07-22 10:00:00,28.79,85.0,27.5,26.39,26.55,23.95,43.06,46.86,0.155,0.477,0.358
2022-07-22 10:30:00,29.07,83.8,27.88,26.52,26.55,23.93,42.62,46.74,0.156,0.475,0.358
2022-07-22 11:00:00,28.84,85.2,28.26,26.69,26.55,24.01,42.75,47.36,0.155,0.476,0.357
2022-07-22 11:30:00,28.78,86.4,28.43,26.82,26.55,23.81,42.62,46.8,0.155,0.476,0.359
2022-07-22 12:00:00,29.48,84.6,28.43,26.96,26.59,23.95,43.05,47.05,0.156,0.476,0.356
2022-07-22 12:30:00,29.68,84.4,28.5,27.06,26.59,23.84,42.96,47.18,0.156,0.474,0.358
2022-07-22 13:00:00,29.63,84.9,28.72,27.16,26.62,23.56,42.84,47.57,0.157,0.478,0.359
2022-07-22 13:30:00,29.72,84.3,28.86,27.26,26.65,23.78,42.77,46.93,0.156,0.477,0.358
2022-07-22 14:00:00,29.86,85.2,28.93,27.33,26.69,24.24,42.6,47.15,0.155,0.478,0.358
2022-07-22 14:30:00,28.62,83.9,29.07,27.4,26.72,23.6,42.45,47.22,0.155,0.477,0.357
2022-07-22 15:00:00,25.67,84.3,29.11,27.5,26.79,24.07,43.03,47.24,0.16,0.479,0.358
2022-07-22 15:30:00,23.5,90.7,28.93,27.57,26.82,24.64,42.79,47.18,0.163,0.481,0.358
2022-07-22 16:00:00,22.36,94.7,28.65,27.6,26.85,24.87,42.81,47.29,0.167,0.485,0.357
2022-07-22 16:30:00,22.79,95.2,28.12,27.63,26.89,25.2,42.97,47.2,0.17,0.485,0.358
2022-07-22 17:00:00,22.9,95.1,27.77,27.6,26.92,24.83,42.78,47.07,0.167,0.483,0.357
2022-07-22 17:30:00,22.39,90.7,27.53,27.53,26.96,25.48,43.09,47.02,0.174,0.484,0.358
2022-07-22 18:00:00,21.87,92.6,27.23,27.46,26.96,26.45,42.92,46.68,0.185,0.485,0.354
2022-07-22 18:30:00,21.52,95.6,26.89,27.4,26.96,27.45,42.94,47.02,0.199,0.484,0.353
2022-07-22 19:00:00,21.36,96.1,26.55,27.26,26.99,28.66,42.99,47.07,0.212,0.484,0.359
2022-07-22 19:30:00,21.18,96.1,26.29,27.16,26.96,27.66,42.94,47.23,0.204,0.483,0.356
2022-07-22 20:00:00,21.12,96.3,26.06,27.02,26.96,27.56,43.08,46.92,0.201,0.483,0.357
2022-07-22 20:30:00,21.1,96.7,25.8,26.92,26.92,27.73,42.9,47.5,0.202,0.485,0.355
2022-07-22 21:00:00,20.85,97.1,25.54,26.79,26.89,34.06,42.96,47.4,0.285,0.485,0.355
2022-07-22 21:30:00,20.63,97.4,25.32,26.65,26.85,45.8,42.77,47.04,0.435,0.484,0.353
2022-07-22 22:00:00,20.62,97.8,24.97,26.52,26.79,52.77,43.11,47.36,0.421,0.485,0.354
2022-07-22 22:30:00,20.91,98.1,24.71,26.39,26.75,53.42,43.31,47.45,0.422,0.483,0.352
2022-07-22 23:00:00,21.0,98.1,24.56,26.26,26.69,53.25,43.28,47.65,0.398,0.484,0.352
2022-07-22 23:30:00,19.88,97.6,24.43,26.09,26.62,53.71,43.42,47.65,0.395,0.484,0.353
2022-07-23 00:00:00,20.14,97.7,24.31,25.96,26.59,53.28,43.38,47.9,0.413,0.484,0.352
2022-07-23 00:30:00,20.66,98.0,24.15,25.86,26.52,53.54,43.71,47.37,0.393,0.482,0.351
2022-07-23 01:00:00,20.82,97.9,24.03,25.73,26.45,53.53,43.4,48.05,0.378,0.482,0.353
2022-07-23 01:30:00,20.79,97.8,23.97,25.64,26.39,53.59,43.05,47.39,0.375,0.483,0.351
2022-07-23 02:00:00,20.83,97.6,23.91,25.54,26.32,53.73,43.23,47.54,0.372,0.482,0.351
2022-07-23 02:30:00,20.9,97.6,23.84,25.44,26.26,53.61,43.07,47.73,0.371,0.482,0.352
2022-07-23 03:00:00,21.02,97.7,23.78,25.35,26.19,53.83,43.39,47.78,0.366,0.483,0.351
2022-07-23 03:30:00,21.12,97.8,23.75,25.28,26.12,53.47,43.26,47.94,0.365,0.483,0.35
2022-07-23 04:00:00,21.15,97.9,23.72,25.22,26.06,54.05,43.14,47.53,0.365,0.482,0.35
2022-07-23 04:30:00,21.26,97.9,23.69,25.16,25.99,53.82,43.44,47.63,0.361,0.481,0.351
2022-07-23 05:00:00,21.3,97.8,23.66,25.09,25.96,53.6,42.98,47.61,0.365,0.483,0.35
2022-07-23 05:30:00,21.31,97.6,23.66,25.03,25.9,53.57,43.26,47.67,0.371,0.482,0.35
2022-07-23 06:00:00,21.39,96.9,23.63,25.0,25.83,53.93,43.21,47.86,0.377,0.482,0.349
2022-07-23 06:30:00,21.63,95.3,23.6,24.93,25.8,53.65,42.88,47.49,0.381,0.48,0.35
2022-07-23 07:00:00,21.87,94.5,23.6,24.9,25.77,54.1,43.22,47.44,0.381,0.482,0.35
2022-07-23 07:30:00,22.2,94.0,23.6,24.84,25.7,53.72,43.05,47.43,0.387,0.481,0.35
2022-07-23 08:00:00,22.83,92.2,23.66,24.81,25.67,53.77,43.12,47.45,0.39,0.478,0.35
2022-07-23 08:30:00,23.37,89.8,23.81,24.78,25.6,53.9,42.76,47.14,0.392,0.479,0.349
2022-07-23 09:00:00,24.16,87.5,24.12,24.78,25.57,54.34,43.15,47.45,0.396,0.482,0.349
2022-07-23 09:30:00,24.85,84.9,24.49,24.78,25.54,54.15,43.19,47.53,0.4,0.48,0.349
2022-07-23 10:00:00,25.44,82.5,25.25,24.84,25.51,53.78,42.98,47.18,0.405,0.48,0.349
2022-07-23 10:30:00,25.58,82.3,25.99,24.93,25.48,53.85,43.34,47.7,0.407,0.48,0.347
2022-07-23 11:00:00,26.23,81.4,26.45,25.09,25.48,53.52,42.68,47.24,0.409,0.48,0.349
2022-07-23 11:30:00,26.8,79.14,27.09,25.25,25.48,53.57,42.98,47.52,0.413,0.481,0.348
2022-07-23 12:00:00,27.4,76.3,28.08,25.48,25.48,53.19,43.05,47.19,0.418,0.48,0.348
2022-07-23 12:30:00,28.02,72.63,29.22,25.73,25.51,53.48,42.97,47.3,0.421,0.48,0.347
2022-07-23 13:00:00,28.42,71.15,30.25,26.03,25.54,53.14,42.88,47.18,0.427,0.481,0.347
2022-07-23 13:30:00,28.82,69.64,31.04,26.39,25.6,53.11,43.29,47.36,0.429,0.48,0.348
2022-07-23 14:00:00,29.16,68.29,31.66,26.75,25.7,53.33,42.75,47.35,0.436,0.48,0.346
2022-07-23 14:30:00,29.66,67.47,32.25,27.12,25.83,52.94,42.91,47.34,0.437,0.484,0.347
2022-07-23 15:00:00,29.98,65.25,32.69,27.5,25.93,49.11,42.98,47.29,0.428,0.482,0.347
2022-07-23 15:30:00,30.55,62.59,32.97,27.81,26.06,48.56,42.98,47.54,0.428,0.482,0.347
2022-07-23 16:00:00,30.85,61.2,32.57,28.12,26.19,48.25,43.25,47.29,0.43,0.484,0.348
2022-07-23 16:30:00,31.51,58.08,31.93,28.36,26.36,48.52,43.04,46.65,0.433,0.484,0.346
2022-07-23 17:00:00,31.57,59.42,31.27,28.47,26.49,47.54,43.2,47.36,0.424,0.485,0.346
2022-07-23 17:30:00,30.78,61.93,30.7,28.54,26.62,46.06,42.81,47.0,0.42,0.484,0.346
2022-07-23 18:00:00,30.8,63.31,30.21,28.54,26.72,45.88,42.83,47.16,0.421,0.485,0.349
2022-07-23 18:30:00,30.47,66.23,29.73,28.5,26.82,41.81,43.07,47.05,0.38,0.486,0.349
2022-07-23 19:00:00,29.16,72.48,29.33,28.43,26.92,41.85,43.11,47.36,0.377,0.486,0.347
2022-07-23 19:30:00,27.43,83.3,28.97,28.33,26.99,40.92,42.94,46.95,0.373,0.487,0.343
2022-07-23 20:00:00,25.34,88.4,28.58,28.22,27.02,40.67,42.95,46.93,0.367,0.486,0.346
2022-07-23 20:30:00,24.48,91.0,28.19,28.12,27.06,40.44,42.89,46.97,0.36,0.486,0.346
2022-07-23 21:00:00,23.91,92.9,27.81,28.01,27.09,40.27,43.1,46.92,0.358,0.485,0.346
2022-07-23 21:30:00,23.61,93.2,27.43,27.88,27.09,38.93,42.69,47.28,0.352,0.485,0.347
2022-07-23 22:00:00,23.7,91.8,27.09,27.74,27.09,38.59,42.9,47.26,0.343,0.485,0.347
2022-07-23 22:30:00,23.72,90.4,26.75,27.57,27.09,38.12,42.74,46.87,0.343,0.486,0.346
2022-07-23 23:00:00,23.57,90.4,26.45,27.43,27.06,38.07,42.92,46.93,0.34,0.485,0.347
2022-07-23 23:30:00,23.24,91.5,26.19,27.29,27.02,33.41,42.9,46.88,0.253,0.482,0.345
2022-07-24 00:00:00,22.94,92.4,25.96,27.16,26.99,33.56,42.97,46.71,0.248,0.485,0.345
2022-07-24 00:30:00,23.07,91.5,25.73,26.99,26.96,33.44,43.07,47.29,0.245,0.487,0.345
2022-07-24 01:00:00,23.03,91.1,25.51,26.85,26.89,33.33,43.35,46.99,0.245,0.485,0.346
2022-07-24 01:30:00,22.54,92.7,25.32,26.72,26.85,33.16,42.95,47.23,0.243,0.486,0.347
2022-07-24 02:00:00,22.04,94.3,25.12,26.59,26.79,32.83,43.11,47.02,0.24,0.487,0.344
2022-07-24 02:30:00,21.92,95.1,24.93,26.45,26.75,32.68,42.83,47.1,0.235,0.483,0.348
2022-07-24 03:00:00,22.18,94.8,24.78,26.32,26.69,32.61,42.64,47.02,0.235,0.485,0.344
2022-07-24 03:30:00,22.34,94.0,24.59,26.19,26.62,32.79,42.96,46.75,0.235,0.485,0.346
2022-07-24 04:00:00,22.1,94.4,24.43,26.06,26.55,32.81,42.74,47.14,0.234,0.485,0.346
2022-07-24 04:30:00,21.87,95.0,24.28,25.93,26.49,32.85,42.73,46.98,0.234,0.484,0.345
2022-07-24 05:00:00,21.74,95.4,24.12,25.83,26.45,32.73,43.1,47.31,0.232,0.484,0.345
2022-07-24 05:30:00,21.62,95.6,24.0,25.73,26.36,32.41,42.66,47.1,0.232,0.483,0.346
2022-07-24 06:00:00,21.76,95.6,23.88,25.6,26.32,31.85,42.89,47.44,0.224,0.483,0.346
2022-07-24 06:30:00,22.39,94.8,23.75,25.51,26.22,31.81,43.2,46.83,0.223,0.485,0.345
2022-07-24 07:00:00,23.56,92.3,23.69,25.41,26.19,31.6,43.09,47.03,0.221,0.484,0.344
2022-07-24 07:30:00,24.65,89.6,23.69,25.28,26.12,31.59,42.87,46.88,0.219,0.484,0.344
2022-07-24 08:00:00,25.48,87.2,23.78,25.22,26.06,31.44,42.87,47.19,0.22,0.483,0.347
2022-07-24 08:30:00,26.31,85.1,24.15,25.16,25.99,31.09,42.81,47.25,0.217,0.485,0.346
2022-07-24 09:00:00,27.3,82.9,24.74,25.12,25.93,30.94,42.71,47.25,0.213,0.483,0.346
2022-07-24 09:30:00,28.19,80.6,25.57,25.19,25.86,30.5,42.91,47.05,0.21,0.482,0.344
2022-07-24 10:00:00,29.28,77.74,26.52,25.28,25.83,30.15,43.13,47.21,0.21,0.482,0.344
2022-07-24 10:30:00,30.34,74.48,27.36,25.48,25.8,30.03,42.79,47.11,0.209,0.483,0.346
2022-07-24 11:00:00,31.05,72.14,28.15,25.7,25.8,29.73,42.8,47.29,0.206,0.483,0.345
2022-07-24 11:30:00,31.76,70.09,29.29,25.96,25.8,29.34,42.9,46.87,0.201,0.484,0.344
2022-07-24 12:00:00,32.18,69.15,30.47,26.29,25.83,28.83,42.95,47.15,0.197,0.484,0.345
2022-07-24 12:30:00,32.62,69.15,31.46,26.65,25.9,28.4,42.6,47.07,0.189,0.483,0.346
2022-07-24 13:00:00,33.0,67.99,32.21,27.06,25.99,28.01,42.56,47.01,0.189,0.486,0.343
2022-07-24 13:30:00,33.42,65.98,32.93,27.46,26.06,28.12,42.98,46.82,0.188,0.482,0.343
2022-07-24 14:00:00,33.47,63.37,33.47,27.84,26.19,27.42,43.07,46.83,0.184,0.484,0.343
2022-07-24 14:30:00,33.85,61.71,33.8,28.22,26.32,27.43,42.7,47.09,0.183,0.484,0.343
2022-07-24 15:00:00,33.81,61.83,34.01,28.58,26.45,26.92,42.86,46.77,0.181,0.484,0.346
2022-07-24 15:30:00,33.84,59.51,34.14,28.86,26.62,27.14,42.85,46.98,0.179,0.488,0.342
2022-07-24 16:00:00,33.71,60.67,33.88,29.15,26.79,26.97,43.03,46.84,0.179,0.487,0.343
2022-07-24 16:30:00,33.6,62.79,33.14,29.36,26.96,26.7,42.73,46.65,0.179,0.488,0.342
2022-07-24 17:00:00,33.31,64.82,32.37,29.47,27.09,26.87,42.6,46.69,0.178,0.489,0.341
2022-07-24 17:30:00,32.66,62.89,31.77,29.51,27.23,26.73,42.86,46.76,0.176,0.488,0.342
2022-07-24 18:00:00,32.2,62.26,31.27,29.47,27.36,26.52,43.06,46.74,0.178,0.489,0.345
2022-07-24 18:30:00,31.69,68.31,30.66,29.4,27.43,26.36,43.1,46.71,0.176,0.489,0.342
2022-07-24 19:00:00,30.48,71.42,30.17,29.29,27.53,26.31,42.82,46.65,0.175,0.489,0.342
2022-07-24 19:30:00,29.02,77.11,29.76,29.18,27.57,26.18,42.59,46.86,0.176,0.489,0.343
2022-07-24 20:00:00,27.95,79.84,29.36,29.04,27.63,26.35,42.79,46.47,0.176,0.489,0.342
2022-07-24 20:30:00,27.51,80.6,28.97,28.9,27.67,26.13,42.7,46.86,0.173,0.49,0.344
2022-07-24 21:00:00,27.19,81.2,28.58,28.75,27.67,25.99,43.09,46.93,0.176,0.489,0.342
2022-07-24 21:30:00,26.88,83.1,28.22,28.61,27.67,25.91,42.78,46.6,0.174,0.491,0.343
2022-07-24 22:00:00,26.43,85.4,27.88,28.47,27.67,26.09,43.16,46.66,0.173,0.489,0.343
2022-07-24 22:30:00,26.31,86.3,27.57,28.29,27.63,25.72,42.83,46.73,0.175,0.491,0.341
2022-07-24 23:00:00,26.4,86.1,27.33,28.15,27.6,26.03,42.97,46.65,0.173,0.489,0.344
2022-07-24 23:30:00,25.75,89.0,27.09,27.98,27.57,25.99,42.9,46.53,0.173,0.49,0.345
2022-07-25 00:00:00,25.57,89.4,26.89,27.84,27.53,26.02,43.03,46.71,0.172,0.49,0.344
2022-07-25 00:30:00,25.51,88.6,26.65,27.7,27.5,25.89,42.83,46.86,0.172,0.489,0.344
2022-07-25 01:00:00,25.51,88.1,26.49,27.57,27.43,25.61,43.11,46.77,0.173,0.488,0.343
2022-07-25 01:30:00,25.0,90.2,26.29,27.43,27.4,25.85,43.08,46.47,0.172,0.49,0.343
2022-07-25 02:00:00,24.58,91.7,26.12,27.29,27.33,25.84,43.17,46.41,0.173,0.489,0.346
2022-07-25 02:30:00,24.36,92.7,25.93,27.19,27.29,25.8,43.0,46.96,0.172,0.487,0.344
2022-07-25 03:00:00,24.3,92.6,25.77,27.06,27.23,25.7,43.12,46.74,0.173,0.487,0.342
2022-07-25 03:30:00,24.01,93.0,25.64,26.96,27.16,25.78,42.81,46.69,0.173,0.489,0.343
2022-07-25 04:00:00,23.77,93.8,25.51,26.82,27.09,25.68,42.74,46.36,0.172,0.49,0.343
2022-07-25 04:30:00,23.67,93.9,25.35,26.72,27.06,25.45,42.81,46.41,0.171,0.49,0.344
2022-07-25 05:00:00,23.71,93.9,25.22,26.62,26.99,25.59,42.58,46.52,0.17,0.487,0.343
2022-07-25 05:30:00,23.76,93.7,25.09,26.49,26.92,25.88,42.8,46.34,0.173,0.489,0.344
2022-07-25 06:00:00,23.88,93.7,25.0,26.39,26.85,25.62,42.98,46.42,0.17,0.49,0.344
2022-07-25 06:30:00,24.49,91.9,24.9,26.32,26.79,25.83,43.03,46.8,0.171,0.486,0.343
2022-07-25 07:00:00,25.21,89.5,24.87,26.22,26.75,25.55,43.33,46.24,0.169,0.489,0.34
2022-07-25 07:30:00,26.07,87.1,24.93,26.12,26.69,25.73,42.96,46.84,0.172,0.487,0.343
2022-07-25 08:00:00,26.6,85.9,25.03,26.06,26.62,25.55,42.93,46.37,0.172,0.49,0.343
2022-07-25 08:30:00,27.89,81.4,25.28,26.03,26.59,25.47,42.85,46.66,0.17,0.486,0.342
2022-07-25 09:00:00,28.38,79.45,25.8,25.99,26.52,25.49,42.53,46.52,0.17,0.491,0.341
2022-07-25 09:30:00,29.26,75.93,26.42,26.03,26.45,25.48,42.94,46.59,0.168,0.491,0.342
2022-07-25 10:00:00,29.67,74.12,27.09,26.12,26.42,25.2,42.82,46.48,0.167,0.488,0.342
2022-07-25 10:30:00,30.04,74.27,27.7,26.26,26.42,25.5,42.94,46.55,0.165,0.488,0.342
2022-07-25 11:00:00,30.48,72.23,28.33,26.42,26.39,25.21,42.89,46.43,0.165,0.488,0.343
2022-07-25 11:30:00,30.87,71.46,29.15,26.62,26.39,25.05,42.8,46.73,0.165,0.485,0.341
2022-07-25 12:00:00,31.22,72.07,29.95,26.82,26.42,24.64,43.03,46.84,0.162,0.489,0.342
2022-07-25 12:30:00,31.34,72.48,30.81,27.12,26.45,24.83,43.02,46.42,0.162,0.489,0.343
2022-07-25 13:00:00,31.65,72.12,31.39,27.4,26.52,24.56,43.25,46.65,0.161,0.488,0.343
2022-07-25 13:30:00,31.69,72.01,31.81,27.7,26.59,24.34,42.53,46.53,0.161,0.489,0.342
2022-07-25 14:00:00,30.9,72.85,32.09,27.98,26.65,24.53,42.88,46.72,0.16,0.488,0.343
2022-07-25 14:30:00,30.79,73.32,32.01,28.22,26.75,24.37,42.83,46.6,0.16,0.489,0.343
2022-07-25 15:00:00,30.31,74.81,31.7,28.43,26.85,24.63,43.01,46.62,0.158,0.49,0.34
2022-07-25 15:30:00,29.43,79.13,31.27,28.61,26.96,24.17,42.97,46.22,0.159,0.49,0.343
2022-07-25 16:00:00,25.15,86.5,30.81,28.68,27.06,23.91,43.11,46.59,0.161,0.489,0.343
2022-07-25 16:30:00,22.21,93.6,30.25,28.68,27.16,30.03,43.02,46.51,0.226,0.491,0.343
2022-07-25 17:00:00,22.2,95.1,29.4,28.68,27.26,28.2,42.96,46.43,0.205,0.493,0.343
2022-07-25 17:30:00,22.26,95.8,28.65,28.61,27.33,28.96,43.3,46.67,0.22,0.495,0.345
2022-07-25 18:00:00,22.4,96.0,28.12,28.47,27.4,28.06,42.74,46.7,0.202,0.494,0.345
2022-07-25 18:30:00,22.44,96.2,27.7,28.29,27.43,27.28,42.87,46.43,0.191,0.495,0.342
2022-07-25 19:00:00,22.42,96.3,27.4,28.12,27.43,26.79,43.0,46.61,0.186,0.494,0.342
2022-07-25 19:30:00,22.55,96.6,27.12,27.95,27.43,26.48,42.56,46.82,0.183,0.493,0.342
2022-07-25 20:00:00,22.42,96.7,26.85,27.77,27.4,26.39,43.01,46.77,0.181,0.495,0.344
2022-07-25 20:30:00,22.2,97.0,26.62,27.63,27.36,26.24,42.98,46.72,0.18,0.495,0.345
2022-07-25 21:00:00,22.11,97.1,26.39,27.5,27.33,26.16,43.19,46.62,0.177,0.494,0.343
2022-07-25 21:30:00,22.12,97.1,26.16,27.36,27.29,26.08,42.62,46.6,0.175,0.493,0.342
2022-07-25 22:00:00,22.12,97.4,25.96,27.23,27.23,25.91,42.99,46.64,0.177,0.493,0.342
2022-07-25 22:30:00,22.15,97.4,25.8,27.09,27.19,25.68,42.9,46.61,0.175,0.495,0.343
2022-07-25 23:00:00,22.36,97.2,25.64,26.96,27.12,26.03,42.83,46.68,0.176,0.493,0.346
2022-07-25 23:30:00,22.33,97.3,25.54,26.82,27.06,25.86,43.04,46.63,0.175,0.495,0.344
2022-07-26 00:00:00,22.21,97.4,25.44,26.72,27.02,25.49,43.1,46.89,0.175,0.494,0.343
2022-07-26 00:30:00,22.02,97.5,25.35,26.62,26.96,26.0,42.83,46.95,0.175,0.494,0.34
2022-07-26 01:00:00,21.93,97.7,25.22,26.52,26.89,26.1,42.96,46.27,0.174,0.494,0.342
2022-07-26 01:30:00,21.93,97.9,25.06,26.42,26.82,25.38,42.78,46.35,0.175,0.494,0.343
2022-07-26 02:00:00,22.05,98.0,24.93,26.32,26.79,25.6,42.7,46.63,0.174,0.494,0.342
2022-07-26 02:30:00,22.22,98.1,24.84,26.22,26.72,25.97,42.79,46.7,0.175,0.493,0.344
2022-07-26 03:00:00,22.21,98.0,24.78,26.12,26.65,25.48,42.98,46.53,0.175,0.494,0.342
2022-07-26 03:30:00,22.07,98.0,24.74,26.06,26.62,25.76,42.76,46.81,0.172,0.492,0.343
2022-07-26 04:00:00,21.81,98.0,24.65,25.99,26.55,25.72,42.92,46.96,0.173,0.496,0.344
2022-07-26 04:30:00,21.74,98.2,24.56,25.9,26.49,25.78,42.77,46.8,0.175,0.494,0.342
2022-07-26 05:00:00,21.73,98.3,24.43,25.83,26.45,25.77,42.8,46.66,0.173,0.492,0.343
2022-07-26 05:30:00,21.72,98.3,24.34,25.73,26.39,25.62,42.89,46.68,0.175,0.494,0.343
2022-07-26 06:00:00,21.76,98.4,24.28,25.67,26.36,25.6,42.65,46.64,0.173,0.493,0.342
2022-07-26 06:30:00,21.86,98.4,24.25,25.6,26.29,25.99,43.18,46.59,0.173,0.492,0.341
2022-07-26 07:00:00,22.13,98.3,24.25,25.54,26.22,25.67,42.9,46.66,0.175,0.493,0.343
2022-07-26 07:30:00,22.45,97.9,24.31,25.48,26.19,25.6,42.78,46.46,0.168,0.495,0.341
2022-07-26 08:00:00,22.74,97.2,24.43,25.41,26.12,25.44,43.23,46.37,0.173,0.492,0.344
2022-07-26 08:30:00,23.35,95.9,24.56,25.41,26.09,25.62,43.08,46.74,0.17,0.493,0.341
2022-07-26 09:00:00,24.22,93.0,24.71,25.38,26.03,25.67,42.8,46.78,0.171,0.493,0.342
2022-07-26 09:30:00,24.92,90.9,24.97,25.38,25.99,25.89,42.96,46.73,0.172,0.492,0.343
2022-07-26 10:00:00,25.31,90.0,25.38,25.41,25.96,25.61,42.83,46.59,0.172,0.492,0.341
2022-07-26 10:30:00,25.75,88.9,25.8,25.44,25.93,25.52,42.97,46.93,0.173,0.493,0.34
2022-07-26 11:00:00,26.41,87.7,26.16,25.54,25.9,25.27,42.87,46.64,0.172,0.491,0.342
2022-07-26 11:30:00,27.37,85.7,26.65,25.64,25.9,25.33,42.44,46.21,0.172,0.493,0.343
2022-07-26 12:00:00,27.95,84.5,27.4,25.77,25.9,25.36,43.05,46.78,0.171,0.492,0.342
2022-07-26 12:30:00,28.23,83.3,28.29,25.93,25.9,25.6,42.66,46.9,0.171,0.493,0.344
2022-07-26 13:00:00,28.75,81.9,28.97,26.16,25.93,25.4,42.74,46.72,0.168,0.493,0.342
2022-07-26 13:30:00,29.17,80.7,29.58,26.42,25.96,25.32,43.03,46.6,0.169,0.492,0.343
2022-07-26 14:00:00,29.51,79.26,30.36,26.69,26.03,25.27,42.94,46.75,0.17,0.494,0.341
2022-07-26 14:30:00,29.94,78.14,31.0,26.99,26.09,25.04,42.74,46.62,0.168,0.494,0.342
2022-07-26 15:00:00,30.11,76.57,31.39,27.29,26.16,25.06,43.27,46.27,0.17,0.494,0.341
2022-07-26 15:30:00,30.3,75.56,31.7,27.57,26.26,24.98,42.76,46.38,0.168,0.494,0.34
2022-07-26 16:00:00,30.56,75.42,31.74,27.84,26.36,25.0,43.1,46.6,0.168,0.493,0.342
2022-07-26 16:30:00,30.51,74.35,31.46,28.05,26.45,24.69,42.92,46.57,0.169,0.494,0.343
2022-07-26 17:00:00,30.65,73.87,31.08,28.22,26.59,25.26,42.88,46.3,0.168,0.497,0.342
2022-07-26 17:30:00,30.4,74.2,30.7,28.33,26.69,24.88,42.97,46.8,0.169,0.496,0.342
2022-07-26 18:00:00,29.92,76.97,30.28,28.36,26.79,24.99,43.04,46.55,0.169,0.498,0.341
2022-07-26 18:30:00,29.32,79.7,29.95,28.4,26.89,24.75,42.99,46.63,0.169,0.495,0.342
2022-07-26 19:00:00,28.05,84.8,29.62,28.36,26.96,24.81,43.01,46.59,0.168,0.498,0.341
2022-07-26 19:30:00,27.08,87.3,29.29,28.33,27.02,24.78,42.95,46.35,0.167,0.496,0.342
2022-07-26 20:00:00,26.26,90.2,28.97,28.29,27.09,24.4,42.97,46.23,0.167,0.496,0.34
2022-07-26 20:30:00,25.65,92.7,28.61,28.19,27.12,24.89,42.77,46.56,0.169,0.497,0.342
2022-07-26 21:00:00,25.22,94.0,28.26,28.12,27.16,24.82,42.64,46.76,0.168,0.498,0.343
2022-07-26 21:30:00,24.76,95.2,27.95,28.01,27.16,24.53,42.79,46.34,0.168,0.5,0.342
2022-07-26 22:00:00,24.41,95.9,27.63,27.91,27.19,24.91,42.82,46.33,0.169,0.497,0.343
2022-07-26 22:30:00,24.19,96.2,27.36,27.77,27.19,24.87,42.78,46.33,0.17,0.499,0.342
2022-07-26 23:00:00,24.4,96.2,27.12,27.67,27.19,24.78,42.9,46.4,0.167,0.498,0.34
2022-07-26 23:30:00,24.46,95.2,26.89,27.53,27.16,25.0,43.26,46.32,0.167,0.5,0.342
